transaction_id,order_id,invoice_no,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,discount_amount,promotion_id
746e4d7b-507f-4409-af41-506738b5717e,a8b83ad4-dc58-4260-addc-e836dd6bc84d,INV00000013,1dfbe10f-a618-48de-b278-822972491510,7da7318c-5441-453c-9ea1-7407ebccd5f0,2,431.49,862.98,2025-06-19 00:00:00+00,0.0,
e7768938-e16b-4062-a636-f627081380b0,a8b83ad4-dc58-4260-addc-e836dd6bc84d,INV00000014,1dfbe10f-a618-48de-b278-822972491510,53c3dece-8139-495f-83f6-55f6033690ce,2,282.11,564.22,2025-06-19 00:00:00+00,0.0,
5d4a61bf-6174-4083-b3b3-1e3a0ed48542,a8b83ad4-dc58-4260-addc-e836dd6bc84d,INV00000015,1dfbe10f-a618-48de-b278-822972491510,5380bca4-f4ae-418a-99e6-08cf1d02a3d8,2,555.1,1110.2,2025-06-19 00:00:00+00,0.0,
98b9b25a-6295-4def-b062-921896f78085,a8b83ad4-dc58-4260-addc-e836dd6bc84d,INV00000016,1dfbe10f-a618-48de-b278-822972491510,2731a1db-03e2-44bb-9338-7308b6fcb5ee,5,2028.18,10140.9,2025-06-19 00:00:00+00,0.0,
b3c224d1-5c0c-4c25-a235-1f5f18ee4dba,a8b83ad4-dc58-4260-addc-e836dd6bc84d,INV00000017,1dfbe10f-a618-48de-b278-822972491510,54a0a4d0-296c-400d-b56e-4cd970748229,5,343.49,1717.45,2025-06-19 00:00:00+00,0.0,
60bc7246-a026-42fc-8277-8115b4051ce3,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000018,1dfbe10f-a618-48de-b278-822972491510,02030fcf-9374-4776-a587-005496c62a0b,3,2247.91,6743.73,2025-12-26 00:00:00+00,0.0,
8685640a-f353-4111-9d09-91116ddacbb9,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000019,1dfbe10f-a618-48de-b278-822972491510,aebb84b5-740a-45c3-9a70-3cb247b7301e,4,488.89,1955.56,2025-12-26 00:00:00+00,0.0,
a32e20f2-289d-44a2-bc1c-c726e26106d4,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000020,1dfbe10f-a618-48de-b278-822972491510,d241c781-ea55-4536-92a1-60c8bd1d82f8,2,1123.0,2246.0,2025-12-26 00:00:00+00,0.0,
a2786f48-c558-40df-8276-d056437ed23a,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000021,1dfbe10f-a618-48de-b278-822972491510,2c599662-dc77-41f3-abaf-d4bb3bf8ca5c,3,465.04,1395.12,2025-12-26 00:00:00+00,0.0,
e2f953a5-afe9-4701-a74a-25665ba0d16a,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000022,1dfbe10f-a618-48de-b278-822972491510,7b9bc9e1-bdf7-4b8d-ab55-56f48add20b2,2,697.09,1394.18,2025-12-26 00:00:00+00,0.0,
88b9a0b4-2b76-4c4f-a004-93aacf781eb7,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000023,1dfbe10f-a618-48de-b278-822972491510,0138383c-bcb4-4102-93d7-3b89b25fde3a,4,2985.23,11940.92,2025-12-26 00:00:00+00,0.0,
c51207e6-0cdc-43e6-aecb-d6c3014c140d,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000024,1dfbe10f-a618-48de-b278-822972491510,6da0f827-837a-4c84-8704-d937feada7e1,3,645.63,1936.89,2025-12-26 00:00:00+00,0.0,
41f06e99-9800-479f-aeca-5287ff473dcf,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000025,1dfbe10f-a618-48de-b278-822972491510,8af0e4a2-b198-4551-be6b-c9fd47f30484,2,1892.56,3785.12,2025-12-26 00:00:00+00,0.0,
bb652089-e0d5-4532-bf4f-ad22849289b0,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000026,1dfbe10f-a618-48de-b278-822972491510,3c143ee5-b8dc-4890-9653-377e9d6e874a,2,248.49,496.98,2025-12-26 00:00:00+00,0.0,
e669f491-445f-4cf6-8b88-907ce20f8f9c,bf94ea31-7275-4070-82c5-ba13f8c960b6,INV00000027,1dfbe10f-a618-48de-b278-822972491510,06258416-24ab-46c2-8063-6513bb1ee7aa,4,592.18,2368.72,2025-12-26 00:00:00+00,0.0,
dd6685f4-34e2-4cba-a681-25e1a24a6c8b,9b1dc823-3c31-4290-bc82-959e0d8f71bf,INV00000028,1dfbe10f-a618-48de-b278-822972491510,9f2c0634-f858-4dc6-ad1e-579cff7159c8,2,411.57,823.14,2024-12-18 00:00:00+00,0.0,
235c2b42-a65d-4922-998f-a09aa35cb3b1,9b1dc823-3c31-4290-bc82-959e0d8f71bf,INV00000029,1dfbe10f-a618-48de-b278-822972491510,6da0f827-837a-4c84-8704-d937feada7e1,3,645.63,1936.89,2024-12-18 00:00:00+00,0.0,
d2c77a71-ea4b-42b6-b29d-b889e274f076,9b1dc823-3c31-4290-bc82-959e0d8f71bf,INV00000030,1dfbe10f-a618-48de-b278-822972491510,1418388e-37c5-412c-b886-9da47bbcd2e1,5,355.28,1776.4,2024-12-18 00:00:00+00,0.0,
62295f97-4db7-41a9-bea5-12f819a39567,9b1dc823-3c31-4290-bc82-959e0d8f71bf,INV00000031,1dfbe10f-a618-48de-b278-822972491510,8e315c7c-0fe1-4a63-8db3-4f54d76f0233,4,806.68,3226.72,2024-12-18 00:00:00+00,0.0,
e3aef1ab-01fe-4e57-9b29-4ea48b2b0de9,9b1dc823-3c31-4290-bc82-959e0d8f71bf,INV00000032,1dfbe10f-a618-48de-b278-822972491510,2a1b70a2-1511-4852-aa36-6063390835a1,4,572.53,2290.12,2024-12-18 00:00:00+00,0.0,
38ee5568-6c9f-41b4-8864-74ecd5b3c612,119b8f44-6e55-4787-8963-54617757b800,INV00000033,1dfbe10f-a618-48de-b278-822972491510,7ecdffd8-1832-45e2-b676-0e28958d50c0,1,307.33,307.33,2025-02-27 00:00:00+00,0.0,
b14d1457-7470-480c-9af0-7ab37b73885a,119b8f44-6e55-4787-8963-54617757b800,INV00000034,1dfbe10f-a618-48de-b278-822972491510,974ec143-a955-44a1-889e-df5aa5080991,3,457.1,1371.3,2025-02-27 00:00:00+00,0.0,
0545c69f-2e2f-49ab-a7ce-217157cff040,119b8f44-6e55-4787-8963-54617757b800,INV00000035,1dfbe10f-a618-48de-b278-822972491510,06258416-24ab-46c2-8063-6513bb1ee7aa,2,592.18,1184.36,2025-02-27 00:00:00+00,0.0,
f4c5b653-9dcb-4ad6-a667-6d35427d700d,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000036,1dfbe10f-a618-48de-b278-822972491510,42859175-7a1d-4008-b715-abb53e079251,1,1269.03,1269.03,2024-11-05 00:00:00+00,0.0,
7113dbc1-25d5-4eb6-ad3d-87d08a994587,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000037,1dfbe10f-a618-48de-b278-822972491510,bcc6e001-9a9a-45e9-b63f-d57fe2e991e1,5,2168.94,10844.7,2024-11-05 00:00:00+00,0.0,
50b63bde-e266-4b05-911c-b788422d4182,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000038,1dfbe10f-a618-48de-b278-822972491510,46d9587e-4d79-4ab0-88c1-c6582a7b0440,5,308.89,1544.45,2024-11-05 00:00:00+00,0.0,
86c6241c-3c82-4d9b-8b82-c34727c9bcf7,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000039,1dfbe10f-a618-48de-b278-822972491510,02d7bf35-553d-4714-9dd7-32d65c392364,1,481.3,481.3,2024-11-05 00:00:00+00,0.0,
c59e233f-4a3b-4770-b743-424f558bf777,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000040,1dfbe10f-a618-48de-b278-822972491510,d3d7e1f1-0061-4585-b38c-de622c968434,4,1111.33,4445.32,2024-11-05 00:00:00+00,0.0,
330458e8-2f1b-4cde-9f85-98b1eb169fd4,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000041,1dfbe10f-a618-48de-b278-822972491510,2a1b70a2-1511-4852-aa36-6063390835a1,2,572.53,1145.06,2024-11-05 00:00:00+00,0.0,
b5d757df-6172-4c58-9a1d-02a224ed0338,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000042,1dfbe10f-a618-48de-b278-822972491510,a6812758-86a1-4828-94ca-92e3618bb074,2,413.95,827.9,2024-11-05 00:00:00+00,0.0,
0271070b-4819-4e4a-8c3e-b7cbd01ce192,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000043,1dfbe10f-a618-48de-b278-822972491510,7135ae63-7222-4a12-a6d7-0f355c7c8564,1,516.87,516.87,2024-11-05 00:00:00+00,0.0,
b32bda93-8866-42bb-9919-b309cc31e028,03834841-8aec-4a59-aad4-5e7737f89dcb,INV00000044,1dfbe10f-a618-48de-b278-822972491510,054ea772-e6f6-4fe5-b63b-aea74333c602,4,253.48,1013.92,2024-11-05 00:00:00+00,0.0,
95e422ce-290b-42a9-a54b-9dec965a0da2,ec1046c2-cd5b-4bc0-b514-386ee0fb3c74,INV00000045,1dfbe10f-a618-48de-b278-822972491510,5eb0834b-a7e1-45ad-af51-1abff9bde981,4,1401.04,5604.16,2024-11-13 00:00:00+00,0.0,
b0c1fa52-366f-4d54-800f-70f95500e18d,ec1046c2-cd5b-4bc0-b514-386ee0fb3c74,INV00000046,1dfbe10f-a618-48de-b278-822972491510,d241c781-ea55-4536-92a1-60c8bd1d82f8,2,1123.0,2246.0,2024-11-13 00:00:00+00,0.0,
ef8b1844-af42-410d-936b-0c5256038be7,ec1046c2-cd5b-4bc0-b514-386ee0fb3c74,INV00000047,1dfbe10f-a618-48de-b278-822972491510,a81207ca-a3e1-4d11-a056-2d8cb74c8f0f,4,665.44,2661.76,2024-11-13 00:00:00+00,0.0,
72bc9edd-8a94-4242-ab51-0eb7821a760e,514bca42-ec29-40a7-a252-144bab6e0b35,INV00000048,1dfbe10f-a618-48de-b278-822972491510,e2ca85ff-06b7-4388-94d5-5d60985dccf5,4,817.36,3269.44,2024-10-21 00:00:00+00,0.0,
46dd308c-e88f-4845-b205-dac02ddc4e17,514bca42-ec29-40a7-a252-144bab6e0b35,INV00000049,1dfbe10f-a618-48de-b278-822972491510,0947fd2a-fc3e-4112-b932-d671043651bc,2,1266.14,2532.28,2024-10-21 00:00:00+00,0.0,
3614950b-dd0b-4030-ad09-7c31861d76fd,514bca42-ec29-40a7-a252-144bab6e0b35,INV00000050,1dfbe10f-a618-48de-b278-822972491510,ad4edcdf-319a-4c65-b853-e7d1780cbd89,1,495.6,495.6,2024-10-21 00:00:00+00,0.0,
b73058bd-7084-41e7-902c-8e91b0a629be,5255abdc-2199-4d55-9116-7dd0b6ce40d7,INV00000051,1dfbe10f-a618-48de-b278-822972491510,5cf040b0-5d30-4e7e-869e-6c73130bcc01,5,1307.23,6536.15,2025-10-15 00:00:00+00,0.0,
2d25b3d7-fade-4d87-8816-02f34e49b889,5255abdc-2199-4d55-9116-7dd0b6ce40d7,INV00000052,1dfbe10f-a618-48de-b278-822972491510,8d416c23-e2bd-4a70-ab4e-5c87ce4a8a67,5,747.7,3738.5,2025-10-15 00:00:00+00,0.0,
0922724e-d351-4b92-9178-102a54463e7c,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000053,e4e3d271-57ce-489d-90f0-e6e39650c809,53014949-fe0e-4459-b8ed-d5ed3295f544,1,657.36,657.36,2025-08-18 00:00:00+00,0.0,
64f434f4-c4a0-4906-994f-702815f4b07b,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000054,e4e3d271-57ce-489d-90f0-e6e39650c809,c4c85a79-7839-440c-ac53-a69b52de2cbf,2,1058.16,2116.32,2025-08-18 00:00:00+00,0.0,
537401a2-b044-4055-8dd8-1022361ab17e,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000055,e4e3d271-57ce-489d-90f0-e6e39650c809,208a46e4-dc11-4cd2-858c-a3b5983b186c,1,1099.32,1099.32,2025-08-18 00:00:00+00,0.0,
5ba40631-b375-401b-a5ea-b8abc37b3a5a,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000056,e4e3d271-57ce-489d-90f0-e6e39650c809,2a1b70a2-1511-4852-aa36-6063390835a1,5,572.53,2862.65,2025-08-18 00:00:00+00,0.0,
acab2413-19a4-489b-8acc-6da7e6f3990a,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000057,e4e3d271-57ce-489d-90f0-e6e39650c809,7d5d90cc-9fb4-4faa-8521-1519c138fd90,3,1676.13,5028.39,2025-08-18 00:00:00+00,0.0,
b4a2c7ec-ed8e-46dc-a3e4-33fccb82a1f9,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000058,e4e3d271-57ce-489d-90f0-e6e39650c809,5ff6e2e2-6187-44ad-9b8a-e1785b49ceaf,3,513.82,1541.46,2025-08-18 00:00:00+00,0.0,
49aba655-6cb5-40c6-8d84-6fbe6742dd61,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000059,e4e3d271-57ce-489d-90f0-e6e39650c809,760edde4-0962-4642-bfd0-7a4d69065f8b,1,1845.55,1845.55,2025-08-18 00:00:00+00,0.0,
03f6c177-5305-4733-8ad3-c674ad581b52,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000060,e4e3d271-57ce-489d-90f0-e6e39650c809,cf05f0bd-9014-4243-bc30-6060cb1e01ab,5,289.5,1447.5,2025-08-18 00:00:00+00,0.0,
d2a1ced9-1b1b-4d48-b4eb-cc3cf11fc9ee,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000061,e4e3d271-57ce-489d-90f0-e6e39650c809,67f82d48-7155-4073-a163-f3f4eb711ea3,4,1274.12,5096.48,2025-08-18 00:00:00+00,0.0,
c7e33871-698e-4b90-bd31-9f910823a785,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000062,e4e3d271-57ce-489d-90f0-e6e39650c809,4f6cb03c-8764-4051-9bcc-08c8c1bf49c9,4,547.06,2188.24,2025-08-18 00:00:00+00,0.0,
b8c6b341-16d7-4612-8ad9-b383c52225dc,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000063,e4e3d271-57ce-489d-90f0-e6e39650c809,8bc2f094-d85a-414c-8d03-4713a7e73d4a,4,1175.91,4703.64,2025-08-18 00:00:00+00,0.0,
7386be56-a09e-4157-87c1-c76635029d9e,87d1d114-72c7-48ce-9a70-01122c666b8c,INV00000064,e4e3d271-57ce-489d-90f0-e6e39650c809,6db015ff-e746-40cb-8716-7cb36e7f8691,3,299.57,898.71,2025-08-18 00:00:00+00,0.0,
881f96a3-d2c2-4822-b27f-5b3c7635a44b,47d50d0a-52c9-4b2d-a8be-394ab02d3a25,INV00000065,e4e3d271-57ce-489d-90f0-e6e39650c809,f3ac97a0-e39d-4595-a1b4-e4a806c85ab0,2,781.32,1562.64,2024-07-25 00:00:00+00,0.0,
2286d272-ddf8-460e-96ad-1f017a641233,47d50d0a-52c9-4b2d-a8be-394ab02d3a25,INV00000066,e4e3d271-57ce-489d-90f0-e6e39650c809,26a77081-a560-47bb-8595-dec46055e614,3,203.13,609.39,2024-07-25 00:00:00+00,0.0,
63fc14e7-4c95-4f1a-9ea4-2775c112eeb6,47d50d0a-52c9-4b2d-a8be-394ab02d3a25,INV00000067,e4e3d271-57ce-489d-90f0-e6e39650c809,28efde29-6a82-4828-b690-c44c498fba0f,4,429.21,1716.84,2024-07-25 00:00:00+00,0.0,
8e394b6c-9a0d-4561-b951-04ec770c6ad0,47d50d0a-52c9-4b2d-a8be-394ab02d3a25,INV00000068,e4e3d271-57ce-489d-90f0-e6e39650c809,4ef5a2d4-c563-4717-ae74-b71d12b77338,2,878.36,1756.72,2024-07-25 00:00:00+00,0.0,
c44df292-9adc-41ad-863d-27f2c8c74caf,47d50d0a-52c9-4b2d-a8be-394ab02d3a25,INV00000069,e4e3d271-57ce-489d-90f0-e6e39650c809,6c38f5db-9dbb-48e5-82fc-f69268e4b45b,2,840.7,1681.4,2024-07-25 00:00:00+00,0.0,
59e1f81a-8d00-40f2-8510-7663e0fd3297,47d50d0a-52c9-4b2d-a8be-394ab02d3a25,INV00000070,e4e3d271-57ce-489d-90f0-e6e39650c809,d1fa0a16-9a3c-4810-85b4-ed3f57a76cc4,1,2475.41,2475.41,2024-07-25 00:00:00+00,0.0,
fe391f19-0056-4e9c-9715-0e6010ea87b1,c4626f38-908b-4ee0-9583-684cf2374d96,INV00000071,e4e3d271-57ce-489d-90f0-e6e39650c809,dc1d60e9-2c34-4d07-94b9-50470343c1dc,2,1017.09,2034.18,2025-09-23 00:00:00+00,0.0,
50c3a5da-d953-4ad9-b3c0-95e5c772df29,c4626f38-908b-4ee0-9583-684cf2374d96,INV00000072,e4e3d271-57ce-489d-90f0-e6e39650c809,28d51a48-8080-4785-be5b-af221c597f0e,4,1555.91,6223.64,2025-09-23 00:00:00+00,0.0,
65199cc1-5df0-4048-bd56-ae5b96d73ab9,c4626f38-908b-4ee0-9583-684cf2374d96,INV00000073,e4e3d271-57ce-489d-90f0-e6e39650c809,bcc6e001-9a9a-45e9-b63f-d57fe2e991e1,1,2168.94,2168.94,2025-09-23 00:00:00+00,0.0,
177459fb-afc0-4e4e-9b43-6a94af5e4bee,c4626f38-908b-4ee0-9583-684cf2374d96,INV00000074,e4e3d271-57ce-489d-90f0-e6e39650c809,a1f2d4ec-8197-4816-ac10-61e220912e43,2,412.49,824.98,2025-09-23 00:00:00+00,0.0,
a11b37ee-37f7-46e6-977c-9ba0b2c03341,ba0b317d-fe03-4af8-901e-ced358f1a42b,INV00000075,e4e3d271-57ce-489d-90f0-e6e39650c809,1418388e-37c5-412c-b886-9da47bbcd2e1,4,355.28,1421.12,2024-10-12 00:00:00+00,0.0,
27e4974a-6bbc-4a86-8092-923f5eef723d,ba0b317d-fe03-4af8-901e-ced358f1a42b,INV00000076,e4e3d271-57ce-489d-90f0-e6e39650c809,53014949-fe0e-4459-b8ed-d5ed3295f544,1,657.36,657.36,2024-10-12 00:00:00+00,0.0,
457252da-220c-42be-8b43-886759a253f7,ba0b317d-fe03-4af8-901e-ced358f1a42b,INV00000077,e4e3d271-57ce-489d-90f0-e6e39650c809,e2480524-4bd8-46d8-b4d2-53e1c48ef486,5,1086.23,5431.15,2024-10-12 00:00:00+00,0.0,
2f36e106-de68-4afb-a7fd-70c61062235f,caa2dff9-1db9-4f96-a3b5-3ff0d3c4477b,INV00000078,e4e3d271-57ce-489d-90f0-e6e39650c809,9d6d4043-738b-4bc3-a976-8a3cf695e55b,1,525.69,525.69,2025-06-29 00:00:00+00,0.0,
e3775733-8a4b-44fb-90fe-a6858a6ed4a1,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000079,2453b363-6bca-4d91-a1d6-c80e963ad7fb,1ba12ddc-2311-47e4-b777-66d044edd6a5,5,429.43,2147.15,2025-11-03 00:00:00+00,0.0,
be821a80-24b4-42a0-acd0-105f199dcf02,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000080,2453b363-6bca-4d91-a1d6-c80e963ad7fb,0307957e-ffb0-4d54-a71e-a4a8c7c10f08,3,430.34,1291.02,2025-11-03 00:00:00+00,0.0,
b5ddb4dc-e5cc-438f-adf1-73d69b942a96,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000081,2453b363-6bca-4d91-a1d6-c80e963ad7fb,89c7401b-0b17-4ea3-bf32-1c0bcd8ddd55,1,922.53,922.53,2025-11-03 00:00:00+00,0.0,
50767f52-d4fa-4881-ad44-421929c52256,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000082,2453b363-6bca-4d91-a1d6-c80e963ad7fb,e8591008-87e1-4f62-89ee-dfa08270186f,4,120.62,482.48,2025-11-03 00:00:00+00,0.0,
6ca5126e-ab93-4eff-9799-383efc54f41b,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000083,2453b363-6bca-4d91-a1d6-c80e963ad7fb,eecb7270-a51b-4f52-a99e-8b9f8ac0cf2c,4,306.57,1226.28,2025-11-03 00:00:00+00,0.0,
b36c790e-7b88-402e-a493-4e68e7151605,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000084,2453b363-6bca-4d91-a1d6-c80e963ad7fb,32d32f5e-54ea-4a46-b384-7e2a127733ca,3,447.23,1341.69,2025-11-03 00:00:00+00,0.0,
c1c09450-b9ae-4a45-b162-519041efac8d,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000085,2453b363-6bca-4d91-a1d6-c80e963ad7fb,bca5cf1a-2339-4e52-9d1c-c5c7d5be6d0a,5,633.8,3169.0,2025-11-03 00:00:00+00,0.0,
6e0e7574-2a66-4458-a946-75cc1c6b37e7,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000086,2453b363-6bca-4d91-a1d6-c80e963ad7fb,4e2690f6-c9fd-4d5c-92a5-959fa68fe92d,4,138.64,554.56,2025-11-03 00:00:00+00,0.0,
47b10a43-5e85-4ea6-a74c-e159aea6d969,4db8063c-1242-4796-9d16-2b4c4774dd5d,INV00000087,2453b363-6bca-4d91-a1d6-c80e963ad7fb,3af30335-3124-44eb-b3ce-598178e36419,3,835.15,2505.45,2025-11-03 00:00:00+00,0.0,
907ca1f5-ca0d-4e8e-ba68-f5becf7381a0,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000088,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,3c143ee5-b8dc-4890-9653-377e9d6e874a,1,248.49,248.49,2025-05-31 00:00:00+00,0.0,
2b8c1cba-43de-4d8e-a747-0e926460f473,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000089,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,208a46e4-dc11-4cd2-858c-a3b5983b186c,2,1099.32,2198.64,2025-05-31 00:00:00+00,0.0,
2f321ecc-d6b5-4817-8cb6-52def93ee8f5,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000090,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,9a74037f-0927-40d4-abd8-d8c8a034a376,4,228.65,914.6,2025-05-31 00:00:00+00,0.0,
4a11c4ab-4526-48d9-a9e2-cf259f82bf32,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000091,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,5380bca4-f4ae-418a-99e6-08cf1d02a3d8,3,555.1,1665.3,2025-05-31 00:00:00+00,0.0,
c300706d-680a-4bd0-805f-b879cb3ccf23,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000092,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,84357dd7-1a0a-40a1-b785-0117e1119781,4,1207.03,4828.12,2025-05-31 00:00:00+00,0.0,
83f350a4-a41e-4c12-914c-98126e380f0d,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000093,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,2c599662-dc77-41f3-abaf-d4bb3bf8ca5c,3,465.04,1395.12,2025-05-31 00:00:00+00,0.0,
5b1aca07-5a91-4b3d-a061-ea4d2be56959,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000094,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,4ad06ce0-50b1-4950-afff-49202ebeb21e,2,304.34,608.68,2025-05-31 00:00:00+00,0.0,
d6e7fb8f-3f04-46c3-b104-cd85945a85bd,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000095,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,183189ec-b7ea-4fcd-bc65-533ab017f51e,2,539.56,1079.12,2025-05-31 00:00:00+00,0.0,
fb214db3-4741-425a-b3c3-d783f312a629,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000096,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,c5ad0dc4-fad3-4b43-b0b2-5d1032fee336,2,775.63,1551.26,2025-05-31 00:00:00+00,0.0,
2245c9f9-142f-4681-b9b0-920080e911f5,2b4556fe-9c2f-45ca-a45e-db536d709592,INV00000097,f3a98744-f4db-4ba0-9ae3-0ea536d4c2f7,2576a0c9-8f00-4edf-adb5-33e5ed532014,1,560.59,560.59,2025-05-31 00:00:00+00,0.0,
